service_date,est_ridership,otp_score,has_special_event,total_track_pct_log,line_blue,line_green,line_red,day_of_week_Friday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,month_April,month_August,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,otp_score_lag1,ridership_lag1,slow_zones_7day_avg,otp_score_7day_avg,weekend_flag,slow_zones_x_weekend,alerts_x_weekend,reliability_x_slow_zones,slow_zones_x_blue,slow_zones_x_green,slow_zones_x_orange,slow_zones_x_red,infrastructure_stress_pc1,infrastructure_stress_pc2,inconvenience_pc1,inconvenience_pc2,service_quality_cluster_1,service_quality_cluster_2
2023-09-01,76693.79,0.8321989987354395,False,0.27470113935741486,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8175914971703009,81851.15,112.85714285714286,0.8288909260659396,False,0.0,0.0,8.92434002893608,0.0,0.0,0.0,10.723805294763608,2.938539271605824,-0.16359608684094135,-0.3585563218597232,-0.22520101502476877,False,True
2023-09-02,53277.38,0.8531500019196241,False,0.27470113935741486,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8321989987354395,76693.79,113.28571428571429,0.8321287422667182,True,10.723805294763608,1.791759469228055,9.149014507813247,0.0,0.0,0.0,10.723805294763608,2.938539271605824,-0.16359608684094135,2.1173542882135434,-1.6037973272056805,False,True
2023-09-03,47010.52,0.8471115434503343,False,0.27470113935741486,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8531500019196241,53277.38,113.71428571428571,0.8335697449443044,True,10.723805294763608,1.0986122886681098,9.084259254908067,0.0,0.0,0.0,10.723805294763608,2.938539271605824,-0.16359608684094135,-0.3585563218597232,-0.22520101502476877,False,True
2023-09-04,43963.23,0.8534517245891587,False,0.27470113935741486,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8471115434503343,47010.52,114.14285714285714,0.8401636279959693,False,0.0,0.0,9.152250122974353,0.0,0.0,0.0,10.723805294763608,2.938539271605824,-0.16359608684094135,-1.1838598585508118,0.234331089035535,False,True
2023-09-05,88581.57,0.7951253949257896,False,0.27742914289699777,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.8534517245891587,43963.23,114.71428571428571,0.8314890753559246,False,0.0,0.0,8.563762588026572,0.0,0.0,0.0,10.770329614269007,2.996165551147359,-0.14920916660356537,-0.01623762755007439,1.757663090622688,False,True
2023-09-06,91891.86,0.821929225406091,False,0.2762176155521426,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.7951253949257896,88581.57,115.14285714285714,0.8315083408852484,False,0.0,0.0,8.81420897933079,0.0,0.0,0.0,10.723805294763608,2.959215073203193,-0.14953348569733504,-0.01623762755007439,1.757663090622688,False,True
2023-09-07,93743.92,0.8080633269471321,False,0.27500461862816467,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.821929225406091,91891.86,115.0,0.8301471737105098,False,0.0,0.0,8.627755374411292,0.0,0.0,0.0,10.677078252031311,2.9222645952590267,-0.14985780479110677,-0.3585563218597232,-0.22520101502476877,False,True
2023-09-08,84403.42,0.8029046421950955,False,0.2734863004383709,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8080633269471321,93743.92,114.71428571428571,0.8259622656333179,False,0.0,0.0,8.534993420255407,0.0,0.0,0.0,10.63014581273465,2.8811789569953876,-0.1529946441135978,0.8090659091410143,1.298130986562384,False,True
2023-09-09,51043.95,0.8103733001808001,False,0.2734863004383709,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8029046421950955,84403.42,114.28571428571429,0.8198513082420573,True,10.583005244258363,1.791759469228055,8.576184885620364,0.0,0.0,0.0,10.583005244258363,2.8607691203291172,-0.14206888229248338,2.4596729825231916,0.379066778441776,False,True
2023-09-10,39623.19,0.8655432787147606,False,0.2734863004383709,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8103733001808001,51043.95,113.85714285714286,0.8224844132798326,True,10.583005244258363,1.0986122886681098,9.16004905777089,0.0,0.0,0.0,10.583005244258363,2.8607691203291172,-0.14206888229248338,-0.01623762755007439,1.757663090622688,False,True
2023-09-11,88663.77,0.8636037748346566,False,0.2734863004383709,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8655432787147606,39623.19,113.42857142857143,0.8239347061720466,False,0.0,0.0,9.139523278036489,0.0,0.0,0.0,10.583005244258363,2.8607691203291172,-0.14206888229248338,0.8090659091410143,1.298130986562384,False,True
2023-09-12,99451.17,0.8482629449623711,False,0.27166127038154336,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.8636037748346566,88663.77,112.85714285714286,0.831525784748701,False,0.0,0.0,8.977171195046816,0.0,0.0,0.0,10.583005244258363,2.835958158412274,-0.15894400366481032,-1.1838598585508118,0.234331089035535,False,True
2023-09-13,97570.58,0.8272230800706942,False,0.2704427306382817,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.8482629449623711,99451.17,112.28571428571429,0.8322820497007871,False,0.0,0.0,8.71533594799321,0.0,0.0,0.0,10.535653752852738,2.799007680468109,-0.15926832275857983,-0.3585563218597232,-0.22520101502476877,False,True
2023-09-14,102641.19,0.8469358843159663,False,0.2704427306382817,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8272230800706942,97570.58,111.85714285714286,0.8378352721820492,False,0.0,0.0,8.923023228019163,0.0,0.0,0.0,10.535653752852738,2.799007680468109,-0.15926832275857983,-1.1838598585508118,0.234331089035535,False,True
2023-09-15,89698.47,0.8813033055183579,False,0.2704427306382817,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8469358843159663,102641.19,111.57142857142857,0.8490350812282295,False,0.0,0.0,9.28510647818601,0.0,0.0,0.0,10.535653752852738,2.799007680468109,-0.15926832275857983,-1.1838598585508118,0.234331089035535,False,True
2023-09-16,47664.56,0.9176811752137942,False,0.2704427306382817,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8813033055183579,89698.47,111.42857142857143,0.8643647776615143,True,10.535653752852738,0.6931471805599453,9.668371117563522,0.0,0.0,0.0,10.535653752852738,2.799007680468109,-0.15926832275857983,-1.1838598585508118,0.234331089035535,False,True
2023-09-17,48860.45,0.8967875623249976,False,0.2704427306382817,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9176811752137942,47664.56,111.28571428571429,0.8688282467486912,True,10.535653752852738,0.6931471805599453,9.44824324652102,0.0,0.0,0.0,10.535653752852738,2.799007680468109,-0.15926832275857983,-1.1838598585508118,0.234331089035535,False,True
2023-09-18,83591.2,0.8700340836359979,False,0.2722699838904648,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8967875623249976,48860.45,111.28571428571429,0.8697468622917398,False,0.0,0.0,9.207575269803284,0.0,0.0,0.0,10.583005244258363,2.8442284790512224,-0.15331896320736754,-0.3585563218597232,-0.22520101502476877,False,True
2023-09-19,107472.64,0.8769147240638884,False,0.2740939043770814,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.8700340836359979,83591.2,111.42857142857143,0.8738399735919568,False,0.0,0.0,9.321731382133104,0.0,0.0,0.0,10.63014581273465,2.889449277634335,-0.1473696036561554,-1.1838598585508118,0.234331089035535,False,True
2023-09-20,101785.37,0.8931402291532536,False,0.27652063502224977,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.8769147240638884,107472.64,111.85714285714286,0.8832567091751794,False,0.0,0.0,9.536128116706466,0.0,0.0,0.0,10.677078252031311,2.942940396856396,-0.1357952036475015,0.46674721483136566,-0.6847331190850726,False,True
2023-09-21,100686.12,0.8567208885359238,False,0.2740939043770814,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8931402291532536,101785.37,112.0,0.8846545669208875,False,0.0,0.0,9.066681656241366,0.0,0.0,0.0,10.583005244258363,2.869039440968065,-0.13644384183504105,-0.3585563218597232,-0.22520101502476877,False,True
2023-09-22,94297.41,0.8382997232692527,False,0.2734863004383709,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8567208885359238,100686.12,112.14285714285714,0.8785111980281582,False,0.0,0.0,8.871730367618836,0.0,0.0,0.0,10.583005244258363,2.8607691203291172,-0.14206888229248338,1.634369445832103,0.8385988825020801,False,True
2023-09-23,50251.32,0.8210302700743306,False,0.2734863004383709,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8382997232692527,94297.41,112.28571428571429,0.8647039258653778,True,10.583005244258363,1.0986122886681098,8.6889676538915,0.0,0.0,0.0,10.583005244258363,2.8607691203291172,-0.14206888229248338,-0.01623762755007439,1.757663090622688,False,True
2023-09-24,39061.12,0.8797948807498235,False,0.2734863004383709,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8210302700743306,50251.32,112.42857142857143,0.8622763999260671,True,10.583005244258363,1.0986122886681098,9.310873836847042,0.0,0.0,0.0,10.583005244258363,2.8607691203291172,-0.14206888229248338,-0.01623762755007439,1.757663090622688,False,True
2023-09-25,84049.88,0.9276924452349076,False,0.2734863004383709,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8797948807498235,39061.12,112.42857142857143,0.8705133087259115,False,0.0,0.0,9.817774012979891,0.0,0.0,0.0,10.583005244258363,2.8607691203291172,-0.14206888229248338,2.8019916768328406,2.361930884089233,False,True
2023-09-26,98198.93,0.9106165806234768,False,0.2734863004383709,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.9276924452349076,84049.88,112.28571428571429,0.8753278596629955,False,0.0,0.0,9.637060048246873,0.0,0.0,0.0,10.583005244258363,2.8607691203291172,-0.14206888229248338,0.46674721483136566,-0.6847331190850726,False,True
2023-09-27,129547.14,0.8943715245108866,False,0.2734863004383709,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.9106165806234768,98198.93,112.0,0.8755037589998002,False,0.0,0.0,9.465138534214061,0.0,0.0,0.0,10.583005244258363,2.8607691203291172,-0.14206888229248338,1.2920507515224544,-1.1442652231453765,False,True
2023-09-28,99013.27,0.9036551222870168,False,0.26861213241861587,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8943715245108866,129547.14,111.42857142857143,0.8822086495356707,False,0.0,0.0,9.391059505925881,0.0,0.0,0.0,10.392304845413264,2.7129672085524543,-0.14336615866756344,0.46674721483136566,-0.6847331190850726,False,True
2023-09-29,87427.51,0.9340032088016866,False,0.2649408519330109,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9036551222870168,99013.27,110.57142857142857,0.8958805760403041,False,0.0,0.0,9.61615158831722,0.0,0.0,0.0,10.295630140987,2.622525611386228,-0.15526487776998762,-0.3585563218597232,-0.22520101502476877,False,True
2023-09-30,48516.18,0.9367629234294516,False,0.2649408519330109,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9340032088016866,87427.51,109.71428571428571,0.9124138122338927,True,10.295630140987,1.791759469228055,9.644564589419359,0.0,0.0,0.0,10.295630140987,2.622525611386228,-0.15526487776998762,2.8019916768328406,2.361930884089233,False,True
2023-10-01,33393.16,0.917400569280022,False,0.26310321559112737,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9367629234294516,48516.18,108.85714285714286,0.9177860534524926,True,10.295630140987,1.3862943611198906,9.445216952438027,0.0,0.0,0.0,10.295630140987,2.597756001072579,-0.17211187394002767,0.8090659091410143,1.298130986562384,False,True
2023-10-02,86622.61,0.9187076356331614,False,0.26310321559112737,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.917400569280022,33393.16,108.0,0.9165025092236717,False,0.0,0.0,9.458674024179679,0.0,0.0,0.0,10.295630140987,2.597756001072579,-0.17211187394002767,0.8090659091410143,1.298130986562384,False,True
2023-10-03,98706.4,0.9446135498706812,False,0.26310321559112737,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.9187076356331614,86622.61,107.14285714285714,0.9213592191161295,False,0.0,0.0,9.725391735633313,0.0,0.0,0.0,10.295630140987,2.597756001072579,-0.17211187394002767,-0.3585563218597232,-0.22520101502476877,False,True
2023-10-04,99968.02,0.907175459154585,False,0.2615667053543778,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.9446135498706812,98706.4,106.14285714285714,0.9231883526366579,False,0.0,0.0,9.295782266043824,0.0,0.0,0.0,10.246950765959598,2.55667036280894,-0.17524871326251945,0.46674721483136566,-0.6847331190850726,False,True
2023-10-05,99318.76,0.9176859196687824,False,0.2615667053543778,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.907175459154585,99968.02,105.71428571428571,0.9251927522626244,False,0.0,0.0,9.403482437460369,0.0,0.0,0.0,10.246950765959598,2.55667036280894,-0.17524871326251945,0.46674721483136566,-0.6847331190850726,False,True
2023-10-06,91221.75,0.9268502365860324,False,0.26187419632886566,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9176859196687824,99318.76,105.71428571428571,0.9241708990889596,False,0.0,0.0,9.542507231976087,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,-0.3585563218597232,-0.22520101502476877,False,True
2023-10-07,42213.14,0.9267452795193024,False,0.26187419632886566,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9268502365860324,91221.75,105.71428571428571,0.9227398071017953,True,10.295630140987,1.0986122886681098,9.541426632836354,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,-0.01623762755007439,1.757663090622688,False,True
2023-10-08,42824.5,0.9144188201952648,False,0.26187419632886566,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9267452795193024,42213.14,105.71428571428571,0.9223138429468298,True,10.295630140987,1.0986122886681098,9.414517966688141,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,-0.01623762755007439,1.757663090622688,False,True
2023-10-09,59364.64,0.951189495338524,False,0.26187419632886566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9144188201952648,42824.5,105.71428571428571,0.9269541086190245,False,0.0,0.0,9.793095237997523,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,-0.01623762755007439,1.757663090622688,False,True
2023-10-10,98666.76,0.8935210435428528,False,0.26187419632886566,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.951189495338524,59364.64,105.71428571428571,0.9196551791436205,False,0.0,0.0,9.199362187505953,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,2.1173542882135434,-1.6037973272056805,False,True
2023-10-11,101649.61,0.927416368385576,False,0.26187419632886566,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.8935210435428528,98666.76,105.85714285714286,0.9225467376051907,False,0.0,0.0,9.54833591559524,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,-0.3585563218597232,-0.22520101502476877,False,True
2023-10-12,101309.64,0.9075951783197368,False,0.26187419632886566,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.927416368385576,101649.61,106.0,0.9211052031267555,False,0.0,0.0,9.344264273723153,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,-0.3585563218597232,-0.22520101502476877,False,True
2023-10-13,90642.19,0.9043594247279764,False,0.26187419632886566,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9075951783197368,101309.64,106.0,0.9178922300041761,False,0.0,0.0,9.310950151515017,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,-1.1838598585508118,0.234331089035535,False,True
2023-10-14,54983.36,0.9605652603400172,False,0.26187419632886566,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9043594247279764,90642.19,106.0,0.9227236558357068,True,10.295630140987,1.3862943611198906,9.889624646741707,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,1.1513846034506627,3.280995092209841,False,True
2023-10-15,39392.76,0.9627189820929046,False,0.26187419632886566,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9605652603400172,54983.36,106.0,0.9296236789639412,True,10.295630140987,1.3862943611198906,9.911798569336034,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,1.1513846034506627,3.280995092209841,False,True
2023-10-16,74575.86,0.9262331877606071,False,0.26187419632886566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9627189820929046,39392.76,106.0,0.9260584921670959,False,0.0,0.0,9.536154325490578,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,1.9766881401417515,2.8214629881495368,False,True
2023-10-17,82637.43,0.9226805878665764,False,0.26187419632886566,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.9262331877606071,74575.86,106.0,0.9302241413561992,False,0.0,0.0,9.499578070942729,0.0,0.0,0.0,10.295630140987,2.5812153597946845,-0.18336195485491277,1.9766881401417515,2.8214629881495368,False,True
2023-10-18,85651.84,0.9347251796279028,False,0.2591033677906685,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.9226805878665764,82637.43,105.85714285714286,0.9312682572479601,False,0.0,0.0,9.578082895349862,0.0,0.0,0.0,10.246950765959598,2.5235890802531484,-0.1977488750922888,1.9766881401417515,2.8214629881495368,False,True
2023-10-19,88265.53,0.9340490779206874,False,0.2615667053543778,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9347251796279028,85651.84,105.85714285714286,0.9350473857623818,False,0.0,0.0,9.616623839801344,0.0,0.0,0.0,10.295630140987,2.57708019947521,-0.18617447508363388,1.1513846034506627,3.280995092209841,False,True
2023-10-20,78964.08,0.8834788284162453,False,0.2615667053543778,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9340490779206874,88265.53,105.85714285714286,0.9320644434321343,False,0.0,0.0,9.095971254766177,0.0,0.0,0.0,10.295630140987,2.57708019947521,-0.18617447508363388,1.9766881401417515,2.8214629881495368,False,True
2023-10-21,49597.53,0.945554127611547,False,0.2615667053543778,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8834788284162453,78964.08,105.85714285714286,0.9299199958994959,True,10.295630140987,1.6094379124341003,9.735075576172113,0.0,0.0,0.0,10.295630140987,2.57708019947521,-0.18617447508363388,1.4992077200760847,3.218152379518602,False,True
2023-10-22,43286.31,0.9304146885216787,False,0.2615667053543778,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.945554127611547,49597.53,105.85714285714286,0.9253050968178922,True,10.295630140987,2.0794415416798357,9.579205510760827,0.0,0.0,0.0,10.295630140987,2.57708019947521,-0.18617447508363388,4.317437024459,3.8224201729851472,False,True
2023-10-23,72508.6,0.9366868237910072,False,0.2615667053543778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9304146885216787,43286.31,105.85714285714286,0.9267984733936635,False,0.0,0.0,9.643781095688073,0.0,0.0,0.0,10.295630140987,2.57708019947521,-0.18617447508363388,1.1513846034506627,3.280995092209841,False,True
2023-10-24,80981.43,0.9302062951313788,False,0.2615667053543778,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.9366868237910072,72508.6,105.85714285714286,0.9278735744314925,False,0.0,0.0,9.577059969490472,0.0,0.0,0.0,10.295630140987,2.57708019947521,-0.18617447508363388,1.1513846034506627,3.280995092209841,False,True
2023-10-25,81780.43,0.9260219958591104,False,0.2640239897939689,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.9302062951313788,80981.43,106.14285714285714,0.9266302624645222,False,0.0,0.0,9.57884600769807,0.0,0.0,0.0,10.344080432788601,2.630571318697271,-0.17460007507498032,1.9766881401417515,2.8214629881495368,False,True
2023-10-26,82108.86,0.920804225023938,False,0.2640239897939689,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9260219958591104,81780.43,106.28571428571429,0.9247381406221293,False,0.0,0.0,9.524872966499188,0.0,0.0,0.0,10.344080432788601,2.630571318697271,-0.17460007507498032,2.8019916768328406,2.361930884089233,False,True
2023-10-27,76226.56,0.9042152842104154,False,0.2640239897939689,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.920804225023938,82108.86,106.42857142857143,0.927700491449868,False,0.0,0.0,9.353275628429342,0.0,0.0,0.0,10.344080432788601,2.630571318697271,-0.17460007507498032,2.8019916768328406,2.361930884089233,False,True
2023-10-28,56102.75,0.9573121546222132,False,0.2640239897939689,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9042152842104154,76226.56,106.57142857142857,0.9293802095942487,True,10.344080432788601,1.6094379124341003,9.902513926698331,0.0,0.0,0.0,10.344080432788601,2.630571318697271,-0.17460007507498032,1.9766881401417515,2.8214629881495368,False,True
2023-10-29,34149.13,0.9036501555571824,False,0.2640239897939689,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9573121546222132,56102.75,106.71428571428571,0.925556704885035,True,10.344080432788601,1.6094379124341003,9.347429892185426,0.0,0.0,0.0,10.344080432788601,2.630571318697271,-0.17460007507498032,1.9766881401417515,2.8214629881495368,False,True
2023-10-30,80192.38,0.9233536124504224,False,0.19833350838570127,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9036501555571824,34149.13,101.42857142857143,0.9236519604078087,False,0.0,0.0,7.669951151092286,0.0,0.0,0.0,8.306623862918075,0.9980062249696435,-0.342301880673945,3.6272952135239294,1.902398780028929,False,True
2023-10-31,97274.96,0.9393931623449748,False,0.19833350838570127,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.9233536124504224,80192.38,96.14285714285714,0.924964370009751,False,0.0,0.0,7.803185658996841,0.0,0.0,0.0,8.306623862918075,0.9980062249696435,-0.342301880673945,0.46674721483136566,-0.6847331190850726,False,True
2023-11-01,92863.74,0.906769197002808,False,0.19833350838570127,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.9393931623449748,97274.96,90.71428571428571,0.9222139701731363,False,0.0,0.0,7.532190649982586,0.0,0.0,0.0,8.306623862918075,0.9980062249696435,-0.342301880673945,2.1173542882135434,-1.6037973272056805,False,True
2023-11-02,95980.31,0.9443441476236206,False,0.19384794364653923,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.906769197002808,92863.74,85.14285714285714,0.9255768162588053,False,0.0,0.0,7.787261335172129,0.0,0.0,0.0,8.246211251235321,0.9211059631790414,-0.36979795769739027,-0.3585563218597232,-0.22520101502476877,False,True
2023-11-03,87834.9,0.9101778042925724,False,0.19318955552799322,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9443441476236206,95980.31,79.28571428571429,0.9264286048419705,False,0.0,0.0,7.394319437120092,0.0,0.0,0.0,8.12403840463596,0.8720159692075531,-0.3535714745126038,0.46674721483136566,-0.6847331190850726,False,True
2023-11-04,37764.97,0.9414025469324632,False,0.19318955552799322,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9101778042925724,87834.9,73.42857142857143,0.9241558037434349,True,8.12403840463596,1.6094379124341003,7.6479904455014385,0.0,0.0,0.0,8.12403840463596,0.8720159692075531,-0.3535714745126038,1.9766881401417515,2.8214629881495368,False,True
2023-11-05,28968.96,0.9373287465657798,False,0.19318955552799322,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9414025469324632,37764.97,67.57142857142857,0.9289670310303773,True,8.12403840463596,1.6094379124341003,7.614894734869683,0.0,0.0,0.0,8.12403840463596,0.8720159692075531,-0.3535714745126038,1.9766881401417515,2.8214629881495368,False,True
2023-11-06,84615.51,0.9175450560108406,False,0.19318955552799322,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9373287465657798,28968.96,67.14285714285714,0.9281372372532941,False,0.0,0.0,7.454171273015922,0.0,0.0,0.0,8.12403840463596,0.8720159692075531,-0.3535714745126038,5.277902286906106,0.9833345719083211,False,True
2023-11-07,94828.69,0.9300859366063098,False,0.18989109707219756,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.9175450560108406,84615.51,66.57142857142857,0.926807633576342,False,0.0,0.0,7.498592548987734,0.0,0.0,0.0,8.06225774829855,0.8102545293465442,-0.37077091497870085,2.942657824904632,-2.0633294312659842,False,True
2023-11-08,93436.25,0.8816184980218166,False,0.18989109707219756,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.9300859366063098,94828.69,66.0,0.9232146765790575,False,0.0,0.0,7.10783556671972,0.0,0.0,0.0,8.06225774829855,0.8102545293465442,-0.37077091497870085,3.7679613615957206,-2.522861535326289,True,False
2023-11-09,93584.54,0.9393833997233928,False,0.18989109707219756,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8816184980218166,93436.25,65.57142857142857,0.9225059983075965,False,0.0,0.0,7.573551093042957,0.0,0.0,0.0,8.06225774829855,0.8102545293465442,-0.37077091497870085,-0.3585563218597232,-0.22520101502476877,False,True
2023-11-10,76087.3,0.9177730663108472,False,0.18989109707219756,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9393833997233928,93584.54,65.42857142857143,0.9235910357387785,False,0.0,0.0,7.399323015044346,0.0,0.0,0.0,8.06225774829855,0.8102545293465442,-0.37077091497870085,0.46674721483136566,-0.6847331190850726,False,True
2023-11-11,57420.04,0.9629329354176266,False,0.18989109707219756,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9177730663108472,76087.3,65.28571428571429,0.9266668055223733,True,8.06225774829855,1.0986122886681098,7.763413519662627,0.0,0.0,0.0,8.06225774829855,0.8102545293465442,-0.37077091497870085,-0.3585563218597232,-0.22520101502476877,False,True
2023-11-12,42728.75,0.9312126776912824,False,0.18989109707219756,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9629329354176266,57420.04,65.14285714285714,0.9257930813974451,True,8.06225774829855,1.0986122886681098,7.50767662603038,0.0,0.0,0.0,8.06225774829855,0.8102545293465442,-0.37077091497870085,-0.3585563218597232,-0.22520101502476877,False,True
2023-11-13,83698.98,0.9246133584762244,False,0.18989109707219756,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9312126776912824,42728.75,65.0,0.9268028388924999,False,0.0,0.0,7.454471213555284,0.0,0.0,0.0,8.06225774829855,0.8102545293465442,-0.37077091497870085,2.4596729825231916,0.379066778441776,False,True
